caseID,verbatim
1980,"i don't trust him.  He is very well liked, but I just don't trust him.  He tells me all these things, like the REagan ideas, but we gave the REpublicans power (for six years) and it is like, what do they do?  they betray what they said, spending money left and right, de regulating. It is like what they were supposed to do they did not do, besides we started a war.  We never did that... It is like if we don't do something they will get us... but seriously????  is this real?  It makes no sense.  this is why i am disapointed, I like him but I just don't trust him anymore."
1981,"his character, the way he wants to govern the country."
1984,"the fact that he honestly admits he supported bush 80-90-perceent of his votes, the nation is looking for a change"
1989,his stands in ecconomy the war his picks for vice president his conections with president Buch about oil.
1992,thye say he has a temper but i believe he can cool off before a decision
1994,age
1998,position on campaign finance; soft on illegal immigration
1999,he's republican
2000,view on war
2001,and policies they re present
2003,too old
2004,too quick to go to war
2005,strong conservative; tax plan; war effort
2006,age but not major concern
2009,"his age, not viewing the people, puting down obama and he is republican, they make promisse the dont keep"
2012,age; his vice president; nothing but bad years with the president; I am looking for change
2016,no
2018,his running mate
2021,"He goes towards the rich and he will continue where Bush left off. Also, because he has a female to be vice president and I don't think she could do the job if something happened to him."
2023,"don't like him, he looks crary"
2025,no
2026,I am tired of the Bush administration for past 4 years and I would like to how a different party would run the country.
2027,"Tax raises, he wants to raise the taxes."
2029,HE DOES NOT ANSWER QUESTIONS DIRECTLY AND IS VAGUE ON HIS ANSWERS.
2030,"I don't believe that a $5,000 tax credit for insurance is enough ."
2031,no
2034,no
2036,the fact that he is in the same party as George W Bush
2037,no
2038,no
2039,"he his seem to be the same as other prsent, nothing for the better"
2043,no
2044,"THE CONTROVERSY HE IS GETTING IN TO. THE THINGS ABOUT NOT KEEPING UP WITH TECHNOLOGY. IF MCCAIN WERE TO TAKE OFFICE, HE WOULD FOLLOW GEORGE BUSH'S STEPS."
2045,he is republican
2046,he is a republican
2047,HE NOT MARRIED
2048,His age. His not giving direct answers to questions he is asked which shows an issue of trust for me.
2049,he is republican and is already to old
2050,he is a republican
2051,taxes
2055,support of bailout program;
2056,he just doesn't... I can't really explain. he does not put enough effort
2059,his age concerns me
2060,"as for lack of better term, he strikes me as having a facade, he does not impress me good or bad... sort of like, he seems like a blank slate.. he states ""I am running for president"" and that's it."
2061,Republicans get the hell out.  they did nothing for the country. but made it worse.
2062,"leaving the troops in Irak instead of bringing them home.  some of the comments he said about leaving them back there,,, possibly it was ""will bring them until we win""."
2063,"he may be a little too old,"
2064,"Because he is a Republican, I am a Democrat."
2065,he still wants us to stay in Iraq
2066,he is too old. and would make him bias against being optimistic about the youth.
2067,his views on the low income families.
2068,he want to continue with Pres. Bush ways.  wants to continue with the war. and barack obama is completely opposite... he wants soldiers to return home.. return from a war where we weren't supposed to be fighting. It was an error made by Pres. Bush claiming armament that was not there.
2070,people suffering from the economy and the war
2071,i am just for Obama
2072,I do not like his agenda (politica)
2076,age abd republican policies and associagtion of pres bush
2078,that hi is republican.
2080,war experience
2081,that hi is democrat
2083,the war.
2085,because he is refusing to have a dialogenwith Venezuela.
2086,"his party affiliation,"
2088,because hi  is not for the poor people.
2091,the troops . he might be sending to Iraq if he is elected president of the USA
2093,his age.
2097,that he is a republican
2101,"the war is a big issue and he's not going to do anything about iraq, we have lost alot of servicemena nd we have spent alot of money on this war."
2103,"i am a democrat, not a republican and i always vote democrat"
2106,"i do not like the way the election is going, they promise good things that never happen"
2110,"he dont appeal to me, he does not know what he is talking about, he is not for the 'little' people, he is more for the 'big' people"
2112,his choice of a running mate
2113,"for one thing he switches his policies consistently after doing what he did for 26 yrs and now when it comes to the election he is changing policies just to get elected, i am pro-life but the view his running mate has taken even in case of rape and incest, in my view it is not very good and i believe that roe v wade could get overturned"
